FACILITY_NAME,FACILITY_ID,REPORTING_YEAR,INDUSTRY_SEGMENT,BASIN_ASSOCIATED_WITH_FACILITY,REPORTING_CATEGORY,TOTAL_REPORTED_CO2_EMISSIONS,TOTAL_REPORTED_CH4_EMISSIONS,TOTAL_REPORTED_N2O_EMISSIONS,BAMM_INDICATOR_SOURCE_SUMMARY,BAMM_DESC_SOURCE_SUMMARY
230 Arkla Basin QEP Energy Company,1009283,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,139.2102,2158.571428,0.0,Yes,"Inputs for the calculations (number of events, pressures, and durations) were based on best available data for all of 2011."
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,8.4,15.919048,0.0,Yes,"Assume all separators are at well pads.  Assume all tanks are at well pads.  Assume no emission controls.  Estimated time dump valve was not closing properly based on pumper's knowledge.  Estimated separator pressure based on limited field survey.  Assumed ambient temperature and pressure.  January 1, 2011 to December 31, 2011."
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,2726.2,3.828572,0.0067741611,Yes,"Assumed if oil well, natural-gas fired equipment burns pipeline gas.  Assumed if gas well, natural gas-fired equipment burns field gas.  Used average heat ratings where information was not available.  Estimated actual temperature and pressure.  Estimated number of workovers and completions based on best available records.  January 1, 2011 to December 31, 2011."
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.3,2.819048,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,1.0,16.114284,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,4.1,68.133332,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,13.0,214.485716,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.1,0.54762,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,94.9,1603.25238,0.0,Yes,"For Calculation Methodology 2, with hydraulic fracturing, assumed downstream pressure was atmospheric pressure, assumed upstream temperature and assumed upstream pressure.  Estimated number of workovers and completions based on best available records.  Assumed completions conducted were with hydraulic fracturing.  Assumed half of workovers conducted were with hydraulic fracturing and half without hydraulic fracturing.  Used the average basin methane and carbon dioxide concentrations where information was not available.  January 1, 2011 to December 31, 2011."
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
260 East Texas Basin,1009117,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.3226042,5.480952,0.0,Yes,"Assume 10% of gas wells without plunger lift vent for liquids unloading.  Used facility average casing/tubing diameter and well depth if information was not available.  Estimated shut-in pressure based on average, engineering estimate.  Assumed 4 events/year per well without plunger lift; 12 events/year per well with plunger lift.  Assumed venting without plunger lift was 1 hour.  Assumed venting with plunger lift was 0.5 hours.  Used the average basin methane and carbon dioxide concentrations where information was not available.  January 1, 2011 to December 31, 2011."
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,0.1,0.338096,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,12930.8,2.685716,0.0951614094,Yes,"1 Diesel consumption for drilling, completions and workovers estimated using 4Q 2011 data and rig and workover activity to extrapolate for the reporting year."
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,2.9,0.014284,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,1.9,41.333332,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,28.6,633.538096,0.0,Yes,"1 Major equipment count is still being validated.  For 2011, best available information regarding major equipment counts was used."
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,2.7,59.933332,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.8,5.461904,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,39.5,367.642856,0.0,Yes,1 FRP measurement for each sub-basin category and type was not possible in 2011.
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
260 East Texas Basin - BP America Production Company,1009170,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,0.1,0.338096,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,5356.4,9.142856,0.0125805369,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.6,4.228572,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,14.7,93.509524,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,71.2,436.180952,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,31.3,199.728572,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.1,6.728572,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
340 Arkoma Basin QEP Energy Company,1009284,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,70.2,429.90476,0.0,Yes,"Inputs for the calculations (number of events, pressures, and durations) were based on best available data for all of 2011."
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,0.0,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,43121.9,36.05238,0.2216127517,Yes,"1 Diesel consumption for drilling, completions and workovers estimated using 4Q 2011 data and rig and workover activity to extrapolate for the reporting year."
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.5,4.223808,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.5,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,5.2,83.033332,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,136.0,2170.0,0.0,Yes,"1 Major equipment count is still being validated.  For 2011, best available information regarding major equipment counts was used."
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,281.1,4477.680952,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,2.2,14.380952,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,1037.2,189.223808,0.0019355705,Yes,1 FRP measurement for each sub-basin category and type was not possible in 2011.
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
345 Arkoma Basin - BP America Production Company,1009169,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,6.7788,100.885716,0.0,Yes,"1 Downhole typical values for CD, TD and depth for the same SBC were used when specific well data unavailable"
345 Arkoma Basin DEC,1008285,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
345 Arkoma Basin DEC,1008285,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
345 Arkoma Basin DEC,1008285,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,1.6,5.409524,0.0,Yes,"TANKS WITH AVERAGE THROUGHPUT > 10 BBL/DAY: SEPARATOR TEMPERATURE: Engineering Calculation. Used representative temperature data at the basin level. 01/01/2011 – 12/31/2011.SEPARATOR PRESSURE:  Engineering Calculation.  Used representative pressure data at the basin level. 01/01/2011 – 12/31/2011.API GRAVITY: Engineering Calculation. Used representative API gravity at the basin level. 01/01/2011 – 12/31/2011.PRODUCTION VOLUMES: Other Company Records. Used company liquid production data and well operating time to calculate liquid production rates. 01/01/2011 – 12/31/2011.LIQUID COMPOSITION: Used representative liquid analyses at the basin level.  Software program regional representative analyses were used where basin-level representative analyses were not available.  01/01/2011 – 12/31/2011.TANKS WITH AVERAGE THROUGHPUT < 10 BBL/DAY: COUNT:  Other Company Records:  Used current company asset inventory data to determine counts of separators. 01/01/2011 – 12/31/2011.SEPARATOR DUMP VALVE MALFUNCTION EMISSIONS – WELLS WITH THROUGHPUT  > 10 bbl/dayTn (Total Duration Of Valve Malfunction In Hours): Duration of events was calculated using data captured from a time sample of valve malfunction events, and extrapolated to represent the rest of the reporting year. 01/01/2011 – 12/31/2011."
