TIER_1_METHOD_EQUATION,TIER_1_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_3_CO2_EMISSIONS,PCT_HEAT_INPUT_COMBUSTED_SUB,TIER3_MOL_DETERMIN_NUMBER,TIER_2_END_DATE,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,FUEL_TYPE_BLEND,UNIT_NAME,TIER_1_N2O_EMISSIONS,REPORTING_YEAR,TIER3_MOL_DETERMIN_FREQ,PCT_HEAT_INPUT_COMBUSTED,TIER_2_START_DATE,TIER3_CARBON_DETERMIN_NUM_VALI,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_HHV_DETERMIN_FREQUENCY,TIER3_CARBON_DETERMIN_FREQUENC,TIER_3_CH4_EMISSIONS_CO2E,TIER_2_CH4_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_N2O_EMISSIONS_CO2E,TIER3_MOL_DETERMIN_NUM_VALID,TIER2_HHV_DETERMIN_FREQ_OTH,PCT_HEAT_INPUT_COMBUSTED_IND,FACILITY_NAME,TIER3_CARBON_DETERMIN_NUM_SUB,TIER_2_CO2_EMISSIONS,TIER_3_END_DATE,TIER_3_OPERATING_HOURS_SUB,TIER_1_START_DATE,TIER_3_N2O_EMISSIONS_CO2E,FACILITY_ID,TIER3_MOL_DETERMIN_FREQ_OTHER,FUEL_TYPE,TIER_1_END_DATE,TIER_2_N2O_EMISSIONS
,,,,,,,,2017-12-31-00:0,,,,RB3,,2017,,,2017-01-01-00:0,,,,Upon addition of oil to the storage tank,,,0.1,2.5,Tier 2 (Equation C-2,6.0,,,,Graphic Packaging International - Augusta,,2476.7,,,,,1006731,,Distillate Fuel Oil No. 2,,0.02
,,,,,,,,2017-12-31-00:0,,,,RB3 (NA-41-41),,2017,,,2017-01-01-00:0,,,,Monthly,,,1.21,30.2,Tier 2 (Equation C-2,36.0,,,,International Paper - Red River Mill,,64125.7,,,,,1001733,,Natural Gas (Weighted U.S. Average),,0.121
,,,,,,,,2017-12-31-00:0,,,,RE01,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.57,14.3,Tier 2 (Equation C-2,17.0,,,,International Paper-Port Wentworth,,30314.6,,,,,1004901,,Natural Gas (Weighted U.S. Average),,0.057
,,,,,,,,2017-12-31-00:0,,,,REC 13,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.06,1.6,Tier 2 (Equation C-2,1.9,,,,"GP Big Island, LLC",,3307.6,,,,,1000273,,Natural Gas (Weighted U.S. Average),,0.006
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Hourly,,,0.03,0.7,Tier 2 (Equation C-2,0.9,,,,Marlboro Paper Mill,,1546.1,,,,,1000324,,Natural Gas (Weighted U.S. Average),,0.003
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.08,2.0,Tier 2 (Equation C-2,4.7,,,,International Paper - Columbus Mill,,1933.1,,,,,1006703,,Distillate Fuel Oil No. 2,,0.016
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Semiannually,,,0.09,2.4,Tier 2 (Equation C-2,2.8,,,,Interstate Paper LLC dba DSSmith Riceboro,,4987.9,,,,,1004886,,Natural Gas (Weighted U.S. Average),,0.009
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler #1,,2017,,,2017-01-01-00:0,,,,Daily,,,0.02,0.4,Tier 2 (Equation C-2,0.5,,,,Packaging Corporation of America,,921.8,,,,,1007867,,Natural Gas (Weighted U.S. Average),,0.002
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler #2,,2017,,,2017-01-01-00:0,,,,Daily,,,0.03,0.7,Tier 2 (Equation C-2,0.8,,,,Packaging Corporation of America,,1439.2,,,,,1007867,,Natural Gas (Weighted U.S. Average),,0.003
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler #3,,2017,,,2017-01-01-00:0,,,,Daily,,,0.01,0.4,Tier 2 (Equation C-2,0.4,,,,Packaging Corporation of America,,759.6,,,,,1007867,,Natural Gas (Weighted U.S. Average),,0.001
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler No. 1/ Z001,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.01,0.2,Tier 2 (Equation C-2,0.2,,,,International Paper-Prattville Mill,,341.2,,,,,1006892,,Natural Gas (Weighted U.S. Average),,0.001
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler No. 1/ Z001,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.2,5.1,Tier 2 (Equation C-2,12.1,,,,International Paper-Prattville Mill,,4996.5,,,,,1006892,,Used Oil,,0.041
,,,,,,,,2017-12-31-00:0,,,,Recovery Boiler No. 2/ Z011,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.08,1.9,Tier 2 (Equation C-2,4.6,,,,International Paper-Prattville Mill,,1903.4,,,,,1006892,,Used Oil,,0.015
,,,,,,,,2017-12-31-00:0,,,,Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.08,2.1,Tier 2 (Equation C-2,2.5,,,,International Paper - New Bern Mill,,4427.4,,,,,1000228,,Natural Gas (Weighted U.S. Average),,0.008
,,,,,,,,2017-12-31-00:0,,,,Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Once per fuel lot,,,0.38,9.6,Tier 2 (Equation C-2,22.9,,,,PORT TOWNSEND PAPER CORP,,9324.7,,,,,1005732,,Residual Fuel Oil No. 5,,0.077
,,,,,,,,2017-12-31-00:0,,,,Recovery Furnace (EUG D6),,2017,,,2017-01-01-00:0,,,,Monthly,,,0.31,7.7,Tier 2 (Equation C-2,9.2,,,,International Paper - Valliant Mill,,16305.0,,,,,1006776,,Natural Gas (Weighted U.S. Average),,0.031
,,,,,,,,2017-12-31-00:0,,,,Recovery Furnace No. 20,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.18,4.4,Tier 2 (Equation C-2,5.3,,,,INTERNATIONAL PAPER - BOGALUSA MILL,,9407.6,,,,,1005653,,Natural Gas (Weighted U.S. Average),,0.018
,,,,,,,,2017-12-31-00:0,,,,Recovery Furnace No. 21,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.14,3.4,Tier 2 (Equation C-2,4.0,,,,INTERNATIONAL PAPER - BOGALUSA MILL,,7178.4,,,,,1005653,,Natural Gas (Weighted U.S. Average),,0.014
,,,,,,,,2017-12-31-00:0,,,,RF01,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.58,14.4,Tier 2 (Equation C-2,17.2,,,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,30601.0,,,,,1006975,,Natural Gas (Weighted U.S. Average),,0.058
,,,,,,,,2017-12-31-00:0,,,,RF02,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.78,19.4,Tier 2 (Equation C-2,23.1,,,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,41215.9,,,,,1006975,,Natural Gas (Weighted U.S. Average),,0.078
,,,,,,,,2017-12-31-00:0,,,,RF15,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.35,8.8,Tier 2 (Equation C-2,10.5,,,,INTERNATIONAL PAPER SAVANNA MILL,,18730.2,,,,,1006803,,Natural Gas (Weighted U.S. Average),,0.035
,,,,,,,,2017-12-31-00:0,,,,RF5,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.0,0.0,Tier 2 (Equation C-2,0.1,,,,International Paper ROME LINERBOARD MILL,,23.4,,,,,1006760,,Distillate Fuel Oil No. 2,,0.0
,,,,,,,,2017-12-31-00:0,,,,X024,,2017,,,2017-01-01-00:0,,,,Monthly,,,2.37,59.1,Tier 2 (Equation C-2,70.5,,,,GEORGIA-PACIFIC NAHEOLA LLC,,125521.9,,,,,1006962,,Natural Gas (Weighted U.S. Average),,0.237
,,,,,,,,2017-12-31-00:0,,,,X026,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.99,49.8,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC NAHEOLA LLC,,39109.2,,,,,1006962,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Z003,,2017,,,2017-01-01-00:0,,,,Semiannually,,,0.22,5.4,Tier 2 (Equation C-2,6.5,,,,Resolute Forest Product - Coosa Pines Operation,,11545.0,,,,,1000305,,Natural Gas (Weighted U.S. Average),,0.022
,,,,,,,,2017-12-31-00:0,,,,Z032,,2017,,1.0,2017-01-01-00:0,,,,Semiannually,,,1.47,36.7,Tier 2 (Equation C-2,0.0,,,,Resolute Forest Product - Coosa Pines Operation,,28881.1,,,,,1000305,,Natural Gas (Weighted U.S. Average),,0.0
